id_mutation;nature_mutation;date_mutation
31115;Vente;2020-06-15
31116;Vente;2020-06-18
31117;Vente;2020-06-30
31118;Vente;2020-06-26
31119;Vente;2020-06-30
31120;Vente;2020-06-04
31121;Vente;2020-06-24
31122;Vente;2020-06-17
31123;Vente;2020-06-11
31124;Vente;2020-06-10
31125;Vente;2020-06-15
31126;Vente;2020-06-18
31127;Vente;2020-06-12
31128;Vente;2020-06-10
31129;Vente;2020-06-23
31130;Vente;2020-06-19
31131;Vente;2020-06-25
31132;Vente;2020-06-10
31133;Vente;2020-06-26
31134;Vente;2020-06-26
31135;Vente;2020-06-16
31136;Vente;2020-06-30
31137;Vente;2020-06-25
31138;Vente;2020-06-12
31139;Vente;2020-06-09
31140;Vente;2020-06-12
31141;Vente;2020-06-15
31142;Vente;2020-06-12
31143;Vente;2020-06-12
31144;Vente;2020-06-18
31145;Vente;2020-06-18
31146;Vente;2020-06-25
31147;Vente;2020-06-25
31148;Vente;2020-06-29
31149;Vente;2020-06-22
31150;Vente;2020-06-23
31151;Vente;2020-06-19
31152;Vente;2020-06-09
31153;Vente;2020-06-19
31154;Vente;2020-06-29
31155;Vente;2020-06-15
31156;Vente;2020-06-11
31157;Vente;2020-06-19
31158;Vente;2020-06-30
31159;Vente;2020-06-11
31160;Vente;2020-06-30
31161;Vente;2020-06-30
31162;Vente;2020-06-17
31163;Vente;2020-06-25
31164;Vente;2020-06-30
31165;Vente;2020-06-19
31166;Vente;2020-06-03
31167;Vente;2020-06-30
31168;Vente;2020-06-30
31169;Vente;2020-06-29
31170;Vente;2020-06-11
31171;Vente;2020-06-26
31172;Vente;2020-06-26
31173;Vente;2020-06-25
31174;Vente;2020-06-24
31175;Vente;2020-06-26
31176;Vente;2020-06-18
31177;Vente;2020-06-18
31178;Vente;2020-06-30
31179;Vente;2020-06-17
31180;Vente;2020-06-29
31181;Vente;2020-06-18
31182;Vente;2020-06-24
31183;Vente;2020-06-24
31184;Vente;2020-06-09
31185;Vente;2020-06-10
31186;Vente;2020-06-24
31187;Vente;2020-06-29
31188;Vente;2020-06-30
31189;Vente;2020-06-15
31190;Vente;2020-06-24
31191;Vente;2020-06-30
31192;Vente;2020-06-24
31193;Vente;2020-06-29
31194;Vente;2020-06-15
31195;Vente;2020-06-30
31196;Vente;2020-06-26
31197;Vente;2020-06-30
31198;Vente;2020-06-26
31199;Vente;2020-06-30
31200;Vente;2020-06-30
31201;Vente;2020-06-18
31202;Vente;2020-06-29
31203;Vente;2020-06-29
31204;Vente;2020-06-30
31205;Vente;2020-06-29
31206;Vente;2020-06-30
31207;Vente;2020-06-29
31208;Vente;2020-06-30
31209;Vente;2020-06-25
31210;Vente;2020-06-30
31211;Vente;2020-06-23
31212;Vente;2020-04-24
31213;Vente;2020-01-08
31214;Vente;2020-01-14
31215;Vente;2020-01-17
31216;Vente;2020-01-10
31217;Vente;2020-01-13
31218;Vente;2020-01-16
31219;Vente;2020-01-10
31220;Vente;2020-01-10
31221;Vente;2020-01-07
31222;Vente;2020-01-21
31223;Vente;2020-01-10
31224;Vente;2020-01-14
31225;Vente;2020-01-06
31226;Vente;2020-01-22
31227;Vente;2020-01-17
31228;Vente;2020-01-17
31229;Vente;2020-01-13
31230;Vente;2020-01-21
31231;Vente;2020-01-27
31232;Vente;2020-01-30
31233;Vente;2020-01-24
31234;Vente;2020-01-14
31235;Vente;2020-02-05
31236;Vente;2020-01-31
31237;Vente;2020-01-24
31238;Vente;2020-01-15
31239;Vente;2020-02-04
31240;Vente;2020-01-28
31241;Vente;2020-01-31
31242;Vente;2020-01-14
31243;Vente;2020-01-22
31244;Vente;2020-01-17
31245;Vente;2020-02-04
31246;Vente;2020-01-23
31247;Vente;2020-01-21
31248;Vente;2020-02-05
31249;Vente;2020-01-22
31250;Vente;2020-02-06
31251;Vente;2020-02-05
31252;Vente;2020-02-06
31253;Vente;2020-02-03
31254;Vente;2020-02-05
31255;Vente;2020-02-12
31256;Vente;2020-02-06
31257;Vente;2020-01-23
31258;Vente;2020-02-12
31259;Vente;2020-01-30
31260;Vente;2020-01-24
31261;Vente;2020-02-04
31262;Vente;2020-02-06
31263;Vente;2020-02-18
31264;Vente;2020-02-07
31265;Vente;2020-02-14
31266;Vente;2020-02-10
31267;Vente;2020-02-06
31268;Vente;2020-02-26
31269;Vente;2020-02-24
31270;Vente;2020-02-12
31271;Vente;2020-02-13
31272;Vente;2020-02-13
31273;Vente;2020-02-28
31274;Vente;2020-02-12
31275;Vente;2020-02-20
31276;Vente;2020-02-26
31277;Vente;2020-02-06
31278;Vente;2020-02-05
31279;Vente;2020-02-14
31280;Vente;2020-02-28
31281;Vente;2020-02-27
31282;Vente;2020-02-12
31283;Vente;2020-02-18
31284;Vente;2020-02-27
31285;Vente;2020-02-13
31286;Vente;2020-02-25
31287;Vente;2020-02-21
31288;Vente;2020-02-24
31289;Vente;2020-02-26
31290;Vente;2020-02-25
31291;Vente;2020-03-12
31292;Vente;2020-03-05
31293;Vente;2020-03-06
31294;Vente;2020-03-11
31295;Vente;2020-03-31
31296;Vente;2020-03-16
31297;Vente;2020-03-25
31298;Vente;2020-03-27
31299;Vente;2020-03-20
31300;Vente;2020-04-17
31301;Vente;2020-04-09
31302;Vente;2020-04-17
31303;Vente;2020-03-19
31304;Vente;2020-03-27
31305;Vente;2020-04-03
31306;Vente;2020-03-27
31307;Vente;2020-03-27
31308;Vente;2020-04-16
31309;Vente;2020-04-22
31310;Vente;2020-04-17
31311;Vente;2020-04-23
31312;Vente;2020-03-26
31313;Vente;2020-04-30
31314;Vente;2020-04-20
31315;Vente;2020-04-27
31316;Vente;2020-04-28
31317;Vente;2020-04-22
31318;Vente;2020-04-21
31319;Vente;2020-05-14
31320;Vente;2020-05-07
31321;Vente;2020-04-24
31322;Vente;2020-04-29
31323;Vente;2020-02-21
31324;Vente;2020-04-30
31325;Vente;2020-05-15
31326;Vente;2020-04-27
31327;Vente;2020-05-14
31328;Vente;2020-03-12
31329;Vente;2020-05-15
31330;Vente;2020-05-13
31331;Vente;2020-05-25
31332;Vente;2020-05-15
31333;Vente;2020-05-15
31334;Vente;2020-05-15
31335;Vente;2020-05-13
31336;Vente;2020-05-22
31337;Vente;2020-05-06
31338;Vente;2020-05-18
31339;Vente;2020-05-26
31340;Vente;2020-05-13
31341;Vente;2020-04-29
31342;Vente;2020-05-20
31343;Vente;2020-05-26
31344;Vente;2020-01-06
31345;Vente;2020-01-08
31346;Vente;2020-01-06
31347;Vente;2020-01-03
31348;Vente;2020-01-10
31349;Vente;2020-01-08
31350;Vente;2020-01-10
31351;Vente;2020-01-14
31352;Vente;2020-01-08
31353;Vente;2020-01-06
31354;Vente;2020-01-14
31355;Vente;2020-01-20
31356;Vente;2020-01-17
31357;Vente;2020-01-14
31358;Vente;2020-01-20
31359;Vente;2020-01-10
31360;Vente;2020-01-24
31361;Vente;2020-01-08
31362;Vente;2020-01-17
31363;Vente;2020-01-23
31364;Vente;2020-01-13
31365;Vente;2020-01-21
31366;Vente;2020-01-20
31367;Vente;2020-01-24
31368;Vente;2020-01-24
31369;Vente;2020-01-27
31370;Vente;2020-01-17
31371;Vente;2020-01-22
31372;Vente;2020-01-21
31373;Vente;2020-01-17
31374;Vente;2020-01-31
31375;Vente;2020-01-20
31376;Vente;2020-01-30
31377;Vente;2020-01-31
31378;Vente;2020-01-16
31379;Vente;2020-01-17
31380;Vente;2020-01-31
31381;Vente;2020-01-10
31382;Vente;2020-01-31
31383;Vente;2020-01-13
31384;Vente;2020-01-31
31385;Vente;2020-01-16
31386;Vente;2020-01-31
31387;Vente;2020-01-24
31388;Vente;2020-01-27
31389;Vente;2020-01-29
31390;Vente;2020-02-05
31391;Vente;2020-01-28
31392;Vente;2020-02-11
31393;Vente;2020-02-05
31394;Vente;2020-02-04
31395;Vente;2020-02-10
31396;Vente;2020-02-06
31397;Vente;2020-01-30
31398;Vente;2020-02-17
31399;Vente;2020-01-22
31400;Vente;2020-01-31
31401;Vente;2020-01-30
31402;Vente;2020-02-21
31403;Vente;2020-01-27
31404;Vente;2020-02-01
31405;Vente;2020-01-28
31406;Vente;2020-02-14
31407;Vente;2020-02-06
31408;Vente;2020-02-13
31409;Vente;2020-02-03
31410;Vente;2020-02-05
31411;Vente;2020-02-12
31412;Vente;2020-02-26
31413;Vente;2020-02-24
31414;Vente;2020-02-25
31415;Vente;2020-02-03
31416;Vente;2020-02-05
31417;Vente;2020-02-06
31418;Vente;2020-02-12
31419;Vente;2020-02-27
31420;Vente;2020-02-07
31421;Vente;2020-02-24
31422;Vente;2020-02-11
31423;Vente;2020-02-10
31424;Vente;2020-02-12
31425;Vente;2020-02-20
31426;Vente;2020-02-19
31427;Vente;2020-02-21
31428;Vente;2020-02-14
31429;Vente;2020-02-17
31430;Vente;2020-02-07
31431;Vente;2020-02-07
31432;Vente;2020-03-02
31433;Vente;2020-02-24
31434;Vente;2020-02-13
31435;Vente;2020-02-24
31436;Vente;2020-02-28
31437;Vente;2020-02-04
31438;Vente;2020-02-24
31439;Vente;2020-03-02
31440;Vente;2020-03-09
31441;Vente;2020-03-06
31442;Vente;2020-02-24
31443;Vente;2020-02-20
31444;Vente;2020-02-19
31445;Vente;2020-03-06
31446;Vente;2020-03-12
31447;Vente;2020-03-04
31448;Vente;2020-02-29
31449;Vente;2020-03-06
31450;Vente;2020-03-09
31451;Vente;2020-02-21
31452;Vente;2020-02-27
31453;Vente;2020-03-03
31454;Vente;2020-03-04
31455;Vente;2020-03-06
31456;Vente;2020-02-28
31457;Vente;2020-03-10
31458;Vente;2020-03-02
31459;Vente;2020-03-02
31460;Vente;2020-03-04
31461;Vente;2020-03-06
31462;Vente;2020-03-16
31463;Vente;2020-03-16
31464;Vente;2020-03-13
31465;Vente;2020-03-13
31466;Vente;2020-03-20
31467;Vente;2020-03-24
31468;Vente;2020-03-12
31469;Vente;2020-03-12
31470;Vente;2020-03-20
31471;Vente;2020-03-26
31472;Vente;2020-03-13
31473;Vente;2020-03-31
31474;Vente;2020-03-02
31475;Vente;2020-03-13
31476;Vente;2020-03-13
31477;Vente;2020-03-13
31478;Vente;2020-03-09
31479;Vente;2020-03-20
31480;Vente;2020-03-27
31481;Vente;2020-03-04
31482;Vente;2020-03-27
31483;Vente;2020-03-27
31484;Vente;2020-04-07
31485;Vente;2020-04-03
31486;Vente;2020-03-20
31487;Vente;2020-03-20
31488;Vente;2020-03-23
31489;Vente;2020-03-27
31490;Vente;2020-04-07
31491;Vente;2020-04-24
31492;Vente;2020-04-15
31493;Vente;2020-04-28
31494;Vente;2020-04-16
31495;Vente;2020-04-20
31496;Vente;2020-03-10
31497;Vente;2020-04-23
31498;Vente;2020-05-06
31499;Vente;2020-05-14
31500;Vente;2020-04-30
31501;Vente;2020-05-07
31502;Vente;2020-05-05
31503;Vente;2020-05-13
31504;Vente;2020-05-14
31505;Vente;2020-05-12
31506;Vente;2020-05-14
31507;Vente;2020-05-19
31508;Vente;2020-05-04
31509;Vente;2020-05-11
31510;Vente;2020-05-11
31511;Vente;2020-05-15
31512;Vente;2020-05-18
31513;Vente;2020-05-15
31514;Vente;2020-05-22
31515;Vente;2020-05-19
31516;Vente;2020-05-15
31517;Vente;2020-05-22
31518;Vente;2020-05-15
31519;Vente;2020-05-05
31520;Vente;2020-05-07
31521;Vente;2020-05-05
31522;Vente;2020-05-15
31523;Vente;2020-04-30
31524;Vente;2020-05-07
31525;Vente;2020-04-30
31526;Vente;2020-05-19
31527;Vente;2020-04-30
31528;Vente;2020-05-18
31529;Vente;2020-05-19
31530;Vente;2020-05-14
31531;Vente;2020-04-30
31532;Vente;2020-05-20
31533;Vente;2020-05-11
31534;Vente;2020-05-27
31535;Vente;2020-04-24
31536;Vente;2020-05-18
31537;Vente;2020-05-12
31538;Vente;2020-05-18
31539;Vente;2020-05-28
31540;Vente;2020-05-29
31541;Vente;2020-05-25
31542;Vente;2020-05-27
31543;Vente;2020-05-15
31544;Vente;2020-05-19
31545;Vente;2020-06-03
31546;Vente;2020-05-28
31547;Vente;2020-05-20
31548;Vente;2020-05-25
31549;Vente;2020-06-04
31550;Vente;2020-02-29
31551;Vente;2020-06-05
31552;Vente;2020-05-28
31553;Vente;2020-05-20
31554;Vente;2020-06-04
31555;Vente;2020-05-28
31556;Vente;2020-06-02
31557;Vente;2020-05-26
31558;Vente;2020-06-05
31559;Vente;2020-05-28
31560;Vente;2020-06-05
31561;Vente;2020-05-18
31562;Vente;2020-05-26
31563;Vente;2020-05-15
31564;Vente;2020-05-27
31565;Vente;2020-06-05
31566;Vente;2020-01-06
31567;Vente;2020-01-03
31568;Vente;2020-01-09
31569;Vente;2020-01-13
31570;Vente;2020-01-09
31571;Vente;2020-01-20
31572;Vente;2020-01-17
31573;Vente;2020-01-14
31574;Vente;2020-01-15
31575;Vente;2020-01-20
31576;Vente;2020-01-06
31577;Vente;2020-01-17
31578;Vente;2020-01-17
31579;Vente;2020-01-02
31580;Vente;2020-01-03
31581;Vente;2020-01-14
31582;Vente;2020-01-17
31583;Vente;2020-01-23
31584;Vente;2020-01-20
31585;Vente;2020-01-08
31586;Vente;2020-01-10
31587;Vente;2020-01-08
31588;Vente;2020-01-16
31589;Vente;2020-01-13
31590;Vente;2020-01-24
31591;Vente;2020-01-17
31592;Vente;2020-01-17
31593;Vente;2020-01-29
31594;Vente;2020-01-31
31595;Vente;2020-01-21
31596;Vente;2020-01-20
31597;Vente;2020-01-31
31598;Vente;2020-01-14
31599;Vente;2020-01-27
31600;Vente;2020-01-17
31601;Vente;2020-01-27
31602;Vente;2020-01-10
31603;Vente;2020-01-14
31604;Vente;2020-01-09
31605;Vente;2020-02-05
31606;Vente;2020-02-03
31607;Vente;2020-01-27
31608;Vente;2020-01-15
31609;Vente;2020-01-28
31610;Vente;2020-01-16
31611;Vente;2020-01-27
31612;Vente;2020-01-14
31613;Vente;2020-01-27
31614;Vente;2020-01-13
31615;Vente;2020-01-21
31616;Vente;2020-02-03
31617;Vente;2020-01-27
31618;Vente;2020-01-23
31619;Vente;2020-01-31
31620;Vente;2020-01-21
31621;Vente;2020-01-16
31622;Vente;2020-01-31
31623;Vente;2020-01-27
31624;Vente;2020-01-20
31625;Vente;2020-02-06
31626;Vente;2020-01-31
31627;Vente;2020-02-12
31628;Vente;2020-01-28
31629;Vente;2020-01-30
31630;Vente;2020-02-11
31631;Vente;2020-02-03
31632;Vente;2020-01-23
31633;Vente;2020-01-27
31634;Vente;2020-02-04
31635;Vente;2020-02-18
31636;Vente;2020-01-31
31637;Vente;2020-02-14
31638;Vente;2020-02-14
31639;Vente;2020-02-06
31640;Vente;2020-01-29
31641;Vente;2020-01-31
31642;Vente;2020-02-18
31643;Vente;2020-02-14
31644;Vente;2020-01-29
31645;Vente;2020-02-19
31646;Vente;2020-01-31
31647;Vente;2020-02-06
31648;Vente;2020-02-12
31649;Vente;2020-02-19
31650;Vente;2020-02-12
31651;Vente;2020-02-14
31652;Vente;2020-02-12
31653;Vente;2020-02-11
31654;Vente;2020-02-26
31655;Vente;2020-02-14
31656;Vente;2020-02-08
31657;Vente;2020-02-04
31658;Vente;2020-02-04
31659;Vente;2020-02-03
31660;Vente;2020-02-07
31661;Vente;2020-01-27
31662;Vente;2020-02-06
31663;Vente;2020-01-29
31664;Vente;2020-02-18
31665;Vente;2020-02-05
31666;Vente;2020-02-13
31667;Vente;2020-02-28
31668;Vente;2020-02-20
31669;Vente;2020-02-26
31670;Vente;2020-02-26
31671;Vente;2020-02-13
31672;Vente;2020-02-14
31673;Vente;2020-02-05
31674;Vente;2020-02-11
31675;Vente;2020-02-27
31676;Vente;2020-02-29
31677;Vente;2020-02-27
31678;Vente;2020-02-27
31679;Vente;2020-02-25
31680;Vente;2020-02-14
31681;Vente;2020-02-20
31682;Vente;2020-02-18
31683;Vente;2020-02-20
31684;Vente;2020-02-25
31685;Vente;2020-02-27
31686;Vente;2020-02-27
31687;Vente;2020-02-27
31688;Vente;2020-02-12
31689;Vente;2020-03-04
31690;Vente;2020-03-03
31691;Vente;2020-02-24
31692;Vente;2020-02-19
31693;Vente;2020-02-28
31694;Vente;2020-02-27
31695;Vente;2020-03-02
31696;Vente;2020-02-24
31697;Vente;2020-02-17
31698;Vente;2020-02-26
31699;Vente;2020-02-24
31700;Vente;2020-02-24
31701;Vente;2020-02-25
31702;Vente;2020-02-28
31703;Vente;2020-02-21
31704;Vente;2020-03-04
31705;Vente;2020-03-04
31706;Vente;2020-03-13
31707;Vente;2020-02-25
31708;Vente;2020-02-27
31709;Vente;2020-03-13
31710;Vente;2020-02-18
31711;Vente;2020-03-05
31712;Vente;2020-03-09
31713;Vente;2020-03-13
31714;Vente;2020-02-27
31715;Vente;2020-02-19
31716;Vente;2020-03-02
31717;Vente;2020-03-12
31718;Vente;2020-03-06
31719;Vente;2020-03-17
31720;Vente;2020-03-06
31721;Vente;2020-03-02
31722;Vente;2020-03-11
31723;Vente;2020-03-18
31724;Vente;2020-03-13
31725;Vente;2020-03-02
31726;Vente;2020-02-26
31727;Vente;2020-03-03
31728;Vente;2020-03-02
31729;Vente;2020-03-09
31730;Vente;2020-03-17
31731;Vente;2020-03-04
31732;Vente;2020-03-11
31733;Vente;2020-03-19
31734;Vente;2020-03-02
31735;Vente;2020-03-12
31736;Vente;2020-03-19
31737;Vente;2020-03-18
31738;Vente;2020-02-28
31739;Vente;2020-03-03
31740;Vente;2020-03-13
31741;Vente;2020-03-12
31742;Vente;2020-03-24
31743;Vente;2020-03-09
31744;Vente;2020-03-03
31745;Vente;2020-03-27
31746;Vente;2020-03-12
31747;Vente;2020-03-13
31748;Vente;2020-03-02
31749;Vente;2020-03-04
31750;Vente;2020-03-10
31751;Vente;2020-03-06
31752;Vente;2020-03-30
31753;Vente;2020-03-31
31754;Vente;2020-03-27
31755;Vente;2020-03-12
31756;Vente;2020-03-06
31757;Vente;2020-03-26
31758;Vente;2020-03-13
31759;Vente;2020-03-31
31760;Vente;2020-03-06
31761;Vente;2020-03-25
31762;Vente;2020-03-27
31763;Vente;2020-03-12
31764;Vente;2020-03-09
31765;Vente;2020-03-09
31766;Vente;2020-03-17
31767;Vente;2020-03-30
31768;Vente;2020-04-08
31769;Vente;2020-03-18
31770;Vente;2020-03-26
31771;Vente;2020-03-24
31772;Vente;2020-03-13
31773;Vente;2020-03-20
31774;Vente;2020-03-30
31775;Vente;2020-03-17
31776;Vente;2020-03-31
31777;Vente;2020-04-10
31778;Vente;2020-04-16
31779;Vente;2020-03-20
31780;Vente;2020-03-27
31781;Vente;2020-04-22
31782;Vente;2020-04-03
31783;Vente;2020-04-08
31784;Vente;2020-04-24
31785;Vente;2020-03-31
31786;Vente;2020-04-08
31787;Vente;2020-04-20
31788;Vente;2020-04-16
31789;Vente;2020-04-24
31790;Vente;2020-04-24
31791;Vente;2020-04-27
31792;Vente;2020-04-21
31793;Vente;2020-04-17
31794;Vente;2020-04-08
31795;Vente;2020-04-30
31796;Vente;2020-04-15
31797;Vente;2020-03-12
31798;Vente;2020-04-30
31799;Vente;2020-04-30
31800;Vente;2020-05-04
31801;Vente;2020-04-30
31802;Vente;2020-04-24
31803;Vente;2020-04-15
31804;Vente;2020-04-28
31805;Vente;2020-05-07
31806;Vente;2020-05-01
31807;Vente;2020-05-11
31808;Vente;2020-05-14
31809;Vente;2020-04-24
31810;Vente;2020-05-15
31811;Vente;2020-04-17
31812;Vente;2020-04-03
31813;Vente;2020-05-11
31814;Vente;2020-05-14
31815;Vente;2020-05-15
31816;Vente;2020-04-30
31817;Vente;2020-05-12
31818;Vente;2020-04-20
31819;Vente;2020-05-15
31820;Vente;2020-05-06
31821;Vente;2020-04-24
31822;Vente;2020-05-07
31823;Vente;2020-04-27
31824;Vente;2020-05-07
31825;Vente;2020-05-14
31826;Vente;2020-05-13
31827;Vente;2020-05-14
31828;Vente;2020-04-30
31829;Vente;2020-05-19
31830;Vente;2020-05-14
31831;Vente;2020-05-25
31832;Vente;2020-05-20
31833;Vente;2020-04-29
31834;Vente;2020-04-29
31835;Vente;2020-05-20
31836;Vente;2020-05-13
31837;Vente;2020-05-16
31838;Vente;2020-05-05
31839;Vente;2020-05-19
31840;Vente;2020-05-22
31841;Vente;2020-05-18
31842;Vente;2020-05-19
31843;Vente;2020-05-15
31844;Vente;2020-05-12
31845;Vente;2020-05-27
31846;Vente;2020-05-20
31847;Vente;2020-05-20
31848;Vente;2020-05-20
31849;Vente;2020-04-30
31850;Vente;2020-05-28
31851;Vente;2020-05-27
31852;Vente;2020-05-19
31853;Vente;2020-05-28
31854;Vente;2020-05-13
31855;Vente;2020-05-14
31856;Vente;2020-05-15
31857;Vente;2020-05-22
31858;Vente;2020-05-20
31859;Vente;2020-05-19
31860;Vente;2020-05-27
31861;Vente;2020-05-29
31862;Vente;2020-05-27
31863;Vente;2020-05-29
31864;Vente;2020-05-20
31865;Vente;2020-05-26
31866;Vente;2020-05-19
31867;Vente;2020-05-28
31868;Vente;2020-05-15
31869;Vente;2020-05-28
31870;Vente;2020-05-27
31871;Vente;2020-05-20
31872;Vente;2020-05-25
31873;Vente;2020-05-29
31874;Vente;2020-05-25
31875;Vente;2020-05-27
31876;Vente;2020-05-20
31877;Vente;2020-05-27
31878;Vente;2020-05-14
31879;Vente;2020-05-19
31880;Vente;2020-05-13
31881;Vente;2020-05-15
31882;Vente;2020-05-14
31883;Vente;2020-05-22
31884;Vente;2020-05-19
31885;Vente;2020-05-13
31886;Vente;2020-05-28
31887;Vente;2020-05-15
31888;Vente;2020-05-15
31889;Vente;2020-05-28
31890;Vente;2020-06-04
31891;Vente;2020-05-14
31892;Vente;2020-05-13
31893;Vente;2020-05-28
31894;Vente;2020-05-26
31895;Vente;2020-05-15
31896;Vente;2020-05-19
31897;Vente;2020-05-20
31898;Vente;2020-05-28
31899;Vente;2020-05-29
31900;Vente;2020-05-22
31901;Vente;2020-05-14
31902;Vente;2020-05-26
31903;Vente;2020-06-05
31904;Vente;2020-05-27
31905;Vente;2020-05-27
31906;Vente;2020-05-22
31907;Vente;2020-05-20
31908;Vente;2020-05-26
31909;Vente;2020-05-18
31910;Vente;2020-05-12
31911;Vente;2020-05-29
31912;Vente;2020-06-04
31913;Vente;2020-05-15
31914;Vente;2020-05-29
31915;Vente;2020-06-02
31916;Vente;2020-05-29
31917;Vente;2020-05-25
31918;Vente;2020-05-28
31919;Vente;2020-05-25
31920;Vente;2020-05-29
31921;Vente;2020-05-25
31922;Vente;2020-06-03
31923;Vente;2020-06-10
31924;Vente;2020-05-28
31925;Vente;2020-05-29
31926;Vente;2020-05-29
31927;Vente;2020-05-18
31928;Vente;2020-05-29
31929;Vente;2020-05-20
31930;Vente;2020-05-27
31931;Vente;2020-05-19
31932;Vente;2020-06-05
31933;Vente;2020-06-04
31934;Vente;2020-05-29
31935;Vente;2020-05-27
31936;Vente;2020-05-25
31937;Vente;2020-06-10
31938;Vente;2020-06-09
31939;Vente;2020-05-12
31940;Vente;2020-06-02
31941;Vente;2020-06-12
31942;Vente;2020-06-09
31943;Vente;2020-06-09
31944;Vente;2020-05-29
31945;Vente;2020-06-03
31946;Vente;2020-06-02
31947;Vente;2020-05-28
31948;Vente;2020-06-03
31949;Vente;2020-06-05
31950;Vente;2020-06-03
31951;Vente;2020-06-12
31952;Vente;2020-06-11
31953;Vente;2020-05-22
31954;Vente;2020-06-16
31955;Vente;2020-06-16
31956;Vente;2020-06-04
31957;Vente;2020-05-26
31958;Vente;2020-06-11
31959;Vente;2020-06-16
31960;Vente;2020-01-31
31961;Vente;2020-05-28
31962;Vente;2020-06-12
31963;Vente;2020-05-28
31964;Vente;2020-06-08
31965;Vente;2020-06-10
31966;Vente;2020-06-15
31967;Vente;2020-06-11
31968;Vente;2020-06-12
31969;Vente;2020-06-02
31970;Vente;2020-06-05
31971;Vente;2020-06-16
31972;Vente;2020-06-05
31973;Vente;2020-01-06
31974;Vente;2020-01-06
31975;Vente;2020-01-08
31976;Vente;2020-01-09
31977;Vente;2020-01-14
31978;Vente;2020-01-13
31979;Vente;2020-01-15
31980;Vente;2020-01-09
31981;Vente;2020-01-16
31982;Vente;2020-01-13
31983;Vente;2020-01-10
31984;Vente;2020-01-13
31985;Vente;2020-01-17
31986;Vente;2020-01-14
31987;Vente;2020-01-15
31988;Vente;2020-01-10
31989;Vente;2020-01-13
31990;Vente;2020-01-16
31991;Vente;2020-01-13
31992;Vente;2020-01-17
31993;Vente;2020-01-22
31994;Vente;2020-01-24
31995;Vente;2020-01-27
31996;Vente;2020-01-15
31997;Vente;2020-01-17
31998;Vente;2020-01-27
31999;Vente;2020-01-16
32000;Vente;2020-01-14
32001;Vente;2020-01-17
32002;Vente;2020-01-27
32003;Vente;2020-01-28
32004;Vente;2020-01-10
32005;Vente;2020-01-16
32006;Vente;2020-01-24
32007;Vente;2020-01-17
32008;Vente;2020-01-24
32009;Vente;2020-01-10
32010;Vente;2020-01-13
32011;Vente;2020-01-17
32012;Vente;2020-01-24
32013;Vente;2020-02-05
32014;Vente;2020-01-24
32015;Vente;2020-01-29
32016;Vente;2020-01-24
32017;Vente;2020-01-30
32018;Vente;2020-01-14
32019;Vente;2020-01-23
32020;Vente;2020-01-23
32021;Vente;2020-01-31
32022;Vente;2020-02-06
32023;Vente;2020-01-23
32024;Vente;2020-01-15
32025;Vente;2020-01-31
32026;Vente;2020-01-16
32027;Vente;2020-01-30
32028;Vente;2020-02-03
32029;Vente;2020-02-04
32030;Vente;2020-01-30
32031;Vente;2020-02-05
32032;Vente;2020-02-12
32033;Vente;2020-01-23
32034;Vente;2020-02-07
32035;Vente;2020-01-31
32036;Vente;2020-02-01
32037;Vente;2020-02-12
32038;Vente;2020-01-31
32039;Vente;2020-01-27
32040;Vente;2020-02-11
32041;Vente;2020-01-27
32042;Vente;2020-02-12
32043;Vente;2020-01-07
32044;Vente;2020-02-17
32045;Vente;2020-02-14
32046;Vente;2020-02-04
32047;Vente;2020-02-18
32048;Vente;2020-01-28
32049;Vente;2020-02-04
32050;Vente;2020-02-03
32051;Vente;2020-02-12
32052;Vente;2020-01-27
32053;Vente;2020-02-19
32054;Vente;2020-02-10
32055;Vente;2020-01-30
32056;Vente;2020-01-28
32057;Vente;2020-01-14
32058;Vente;2020-02-14
32059;Vente;2020-01-31
32060;Vente;2020-02-13
32061;Vente;2020-02-26
32062;Vente;2020-01-31
32063;Vente;2020-02-14
32064;Vente;2020-02-18
32065;Vente;2020-02-06
32066;Vente;2020-02-17
32067;Vente;2020-02-28
32068;Vente;2020-02-28
32069;Vente;2020-02-28
32070;Vente;2020-02-21
32071;Vente;2020-03-05
32072;Vente;2020-02-13
32073;Vente;2020-02-27
32074;Vente;2020-02-27
32075;Vente;2020-03-02
32076;Vente;2020-03-04
32077;Vente;2020-03-03
32078;Vente;2020-03-06
32079;Vente;2020-02-19
32080;Vente;2020-02-20
32081;Vente;2020-03-02
32082;Vente;2020-03-10
32083;Vente;2020-03-02
32084;Vente;2020-03-11
32085;Vente;2020-02-24
32086;Vente;2020-02-24
32087;Vente;2020-02-18
32088;Vente;2020-03-02
32089;Vente;2020-03-11
32090;Vente;2020-02-21
32091;Vente;2020-03-04
32092;Vente;2020-02-27
32093;Vente;2020-02-28
32094;Vente;2020-02-24
32095;Vente;2020-02-27
32096;Vente;2020-03-12
32097;Vente;2020-03-11
32098;Vente;2020-03-16
32099;Vente;2020-02-18
32100;Vente;2020-03-06
32101;Vente;2020-03-06
32102;Vente;2020-03-06
32103;Vente;2020-03-04
32104;Vente;2020-02-25
32105;Vente;2020-03-06
32106;Vente;2020-02-28
32107;Vente;2020-03-09
32108;Vente;2020-03-04
32109;Vente;2020-03-03
32110;Vente;2020-03-16
32111;Vente;2020-03-11
32112;Vente;2020-03-05
